stat_num,Region,stat_name,HUC_code,drain_area,t_scale,record,c_lines,district,state,county,lat_N,lat_dd,long_W,long_dd,datum,NC_area,BI,CCI,snow factor index
7019000,7,"MERAMEC RIVER NEAR EUREKA, MO",7140102,3788.0,D,E,0,MO,MO,189,383020N,38.50556,0903530W,-90.59167,404.18,0,,,0.015317294
7021000,7,"CASTOR RIVER AT ZALMA, MO",7140107,423.0,D,E,0,MO,MO,17,370848N,37.14667,0900432W,-90.07556,350.38,0,,,0.10571706
7029500,8,"HATCHIE RIVER AT BOLIVAR, TN",8010208,1480.0,D,E,0,TN,TN,69,351631N,35.27528,0885836W,-88.97667,323.49,0,,,0.011625448
7077380,8,"CACHE RIVER AT EGYPT, ARK",8020302,701.0,D,E,0,AR,AR,31,355128N,35.85778,0905600W,-90.93333,222.99,0,,,0.036476689
7268000,8,"LITTLE TALLAHATCHIE RIVER AT ETTA, MS",8030201,526.0,D,E,0,MS,MS,145,342900N,34.48333,0891330W,-89.225,273.48,0,,,0.019620538
7289500,8,"BIG BLACK RIVER AT PICKENS, MS",8060201,1493.0,D,E,0,MS,MS,51,325250N,32.88056,0895758W,-89.96611,196.26,0,,,0.010104463
7290000,8,"BIG BLACK RIVER NR BOVINA, MS",8060202,2812.0,D,E,0,MS,MS,49,322051N,32.3475,0904148W,-90.69667,84.93,0,,C,0.004121383
7290650,8,"BAYOU PIERRE NR WILLOWS, MS",8060203,654.0,D,E,0,MS,MS,21,320055N,32.01528,0905300W,-90.88333,82.32,0,,,0.010854406
7291000,8,"HOMOCHITTO RIVER AT EDDICETON, MS",8060205,181.0,D,E,0,MS,MS,37,313010N,31.50278,0904635W,-90.77639,212.22,0,,,0.037582746
7361500,8,"ANTOINE RIVER AT ANTOINE, ARKANSAS",8040103,178.0,D,E,0,AR,AR,109,340220N,34.03889,0932505W,-93.41806,229.33,0,,,0.093278756
7363300,8,"HURRICANE CR NR SHERIDAN, ARK",8040203,204.0,D,E,0,AR,AR,53,341910N,34.31944,0922040W,-92.34444,200.0,0,,,0.084224543
7363500,8,"SALINE RIVER NEAR RYE, ARK.",8040204,2102.0,D,E,0,AR,AR,11,334203N,33.70083,0920133W,-92.02583,97.06,0,,C,0.00794807
7365800,8,CORNIE BAYOU NEAR THREE CREEKS,8040206,180.0,D,E,0,AR,AR,139,330221N,33.03917,0925615W,-92.9375,-99.0,0,,,0.084533404
7366200,8,"LITTLE CORNEY BAYOU NEAR LILLIE, LA",8040206,208.0,D,E,0,LA,LA,111,325545N,32.92917,0923758W,-92.63278,91.48,0,,,0.066803337
7369500,8,"TENSAS RIVER AT TENDAL, LA",8050003,309.0,M,P,7,LA,LA,65,322555N,32.43194,0912200W,-91.36667,50.07,0,,,0.046890653
7373000,8,"BIG CREEK AT POLLOCK, LA.",8040304,51.0,D,E,0,LA,LA,43,313210N,31.53611,0922430W,-92.40833,80.0,0,B,,0.149475264
7375500,8,"TANGIPAHOA RIVER AT ROBERT,LA",8070205,646.0,D,E,0,LA,LA,105,303023N,30.50639,0902142W,-90.36167,6.87,0,,,0.005887859
7378500,8,"AMITE RIVER NEAR DENHAM SPRINGS, LA.",8070202,1280.0,D,E,0,LA,LA,32,302750N,30.46389,0905925W,-90.99028,0.0,0,,C,0.00388096
8010000,8,"BAYOU DES CANNES NEAR EUNICE, LA",8080201,131.0,M,P,3,LA,LA,97,302900N,30.48333,0922925W,-92.49028,14.84,0,,,0.019260542
8013000,8,"CALCASIEU RIVER NEAR GLENMORA, LA",8080203,499.0,D,E,0,LA,LA,79,305945N,30.99583,0924025W,-92.67361,110.77,0,,,0.013283885
8013500,8,"CALCASIEU RIVER NEAR OBERLIN, LA.",8080203,753.0,D,E,0,LA,LA,3,303825N,30.64028,0924850W,-92.81389,39.43,0,,C,0.008003825
8015500,8,"CALCASIEU RIVER NR KINDER, LA",8080203,1700.0,D,E,0,LA,LA,3,303010N,30.50278,0925455W,-92.91528,11.95,0,,,0.003149712
5051600,9,"WILD RICE RIVER NR RUTLAND, ND",9020105,546.0,D,P,1,ND,ND,81,460120N,46.02222,0973040W,-97.51111,1197.73,46,,,9.460504966
5053000,9,"WILD RICE RIVER NR ABERCROMBIE, ND",9020105,2080.0,D,E,1,ND,ND,77,462805N,46.46806,0964700W,-96.78333,907.94,28,,,1.048589039
5054500,9,"SHEYENNE RIVER ABOVE HARVEY, ND",9020202,424.0,D,E,0,ND,ND,103,474210N,47.70278,0995655W,-99.94861,1547.3,64,,,10.08114458
5056000,9,"SHEYENNE RIVER NR WARWICK, ND",9020203,2070.0,D,E,0,ND,ND,27,474820N,47.80556,0984257W,-98.71583,1370.0,63,,,1.493110529
5056100,9,"MAUVAIS COULEE NR CANDO, ND",9020201,387.0,D,P,1,ND,ND,95,482653N,48.44806,0990608W,-99.10222,1445.0,3,,,4.886212561
5056200,9,"EDMORE COULEE NR EDMORE, ND",9020201,382.0,D,P,1,ND,ND,71,482014N,48.33722,0983933W,-98.65917,1400.0,26,,,5.894541282
5057000,9,"SHEYENNE RIVER NR COOPERSTOWN, ND",9020203,6470.0,D,P,2,ND,ND,39,472558N,47.43278,0980138W,-98.02722,1271.76,80,,,0.79896068
5057200,9,"BALDHILL CREEK NR DAZEY, ND",9020203,691.0,D,E,0,ND,ND,3,471345N,47.22917,0980728W,-98.12444,1330.0,49,,,5.077888258
5059600,9,"MAPLE RIVER NR HOPE, ND",9020205,20.2,D,P,1,ND,ND,91,471930N,47.325,0974725W,-97.79028,1296.62,14,,,28.41112155
5059700,9,"MAPLE RIVER NR ENDERLIN, ND",9020205,843.0,D,E,0,ND,ND,73,463718N,46.62167,0973425W,-97.57361,1056.72,6,,,1.868847716
5060500,9,"RUSH RIVER AT AMENIA, ND",9020204,116.0,D,E,0,ND,ND,17,470100N,47.01667,0971250W,-97.21389,943.0,0,,,7.705501119
5062000,9,"BUFFALO RIVER NEAR DILWORTH, MN",9020106,1040.0,D,E,1,MN,MN,27,465740N,46.96111,0963940W,-96.66111,878.31,0,,C,0.651768041
5062500,9,"WILD RICE RIVER AT TWIN VALLEY, MN",9020108,888.0,D,E,1,MN,MN,107,471600N,47.26667,0961440W,-96.24444,1008.16,0,,,0.657012462
5064900,9,"BEAVER CREEK NR FINLEY, ND",9020109,160.0,D,P,2,ND,ND,91,473540N,47.59444,0974218W,-97.705,1170.08,0,B,,10.78974587
5066500,9,"GOOSE RIVER AT HILLSBORO, ND",9020109,1203.0,D,P,2,ND,ND,97,472434N,47.40944,0970339W,-97.06083,879.52,9,,,1.119730283
5069000,9,"SAND HILL RIVER AT CLIMAX, MN",9020301,426.0,D,E,1,MN,MN,119,473643N,47.61194,0964852W,-96.81444,820.1,0,,,1.446645561
5078000,9,"CLEARWATER RIVER AT PLUMMER, MN",9020305,512.0,D,P,4,MN,MN,125,475524N,47.92333,0960246W,-96.04611,1098.57,0,,,0.612079457
5078500,9,"CLEARWATER RIVER AT RED LAKE FALLS, MN",9020305,1370.0,D,P,4,MN,MN,125,475315N,47.8875,0961625W,-96.27361,948.94,0,,,0.359500846
5083600,9,"MIDDLE BRANCH FOREST RIVER NR WHITMAN, ND",9020308,47.7,D,E,0,ND,ND,99,481450N,48.24722,0980700W,-98.11667,1510.0,19,,,32.79553023
5084000,9,"FOREST RIVER NR FORDVILLE, ND",9020308,456.0,D,E,0,ND,ND,99,481150N,48.19722,0974349W,-97.73028,1035.0,26,,,2.521872788
5098700,9,"HIDDEN ISLAND COULEE NR HANSBORO, ND",9020313,38.0,D,E,0,ND,ND,95,485710N,48.95278,0992535W,-99.42639,1615.0,0,,,28.5284292
5098800,9,"CYPRESS CREEK NR SARLES, ND",9020313,71.0,D,E,0,ND,ND,19,485635N,48.94306,0985705W,-98.95139,1545.0,0,,,15.16234836
5099100,9,"SNOWFLAKE CREEK NEAR SNOWFLAKE, MANITOBA",9020313,348.0,D,E,2,ND,MB,19,490117N,49.02139,0983613W,-98.60361,1222.63,0,,,5.59865992
5107500,9,"ROSEAU RIVER AT ROSS, MN",9020314,1220.0,D,E,1,MN,MN,135,485437N,48.91028,0955518W,-95.92167,1018.61,0,,,0.389815065
5112000,9,"ROSEAU RIVER BELOW STATE DITCH 51 NR CARIBOU, MN",9020314,1570.0,D,E,1,MN,MN,69,485854N,48.98167,0962746W,-96.46278,1002.31,0,,,0.35241553
5113800,9,"SHORT C BEL INTNL BDRY NR ROCHE PERCEE, SASK.",9010001,480.0,D,E,2,ND,SK,13,490142N,49.02833,1025100W,-102.85,1769.0,0,,,6.544447718
5120500,9,"WINTERING RIVER NR KARLSRUHE, ND",9010003,705.0,D,E,0,ND,ND,49,481014N,48.17056,1003220W,-100.53889,1480.0,60,,,6.787703988
5123400,9,"WILLOW CREEK NR WILLOW CITY, ND",9010004,1160.0,D,E,0,ND,ND,49,483520N,48.58889,1002630W,-100.44167,1430.0,37,,,2.301008547
5123900,9,"BOUNDARY CREEK NR LANDA, ND",9010003,230.0,D,P,1,ND,ND,9,484846N,48.81278,1005146W,-100.86278,1420.03,26,,,6.707538673
5124480,9,"KAWISHIWI RIVER NEAR ELY, MN",9030001,253.0,D,E,1,MN,MN,75,475522N,47.92278,0913206W,-91.535,1450.0,0,B,,0.759820287
5130500,9,"STURGEON RIVER NEAR CHISHOLM, MN",9030005,187.0,D,E,1,MN,MN,137,474025N,47.67361,0925400W,-92.9,1305.7,0,,,1.143069968
5131500,9,"LITTLE FORK RIVER AT LITTLEFORK, MN",9030005,1730.0,D,E,1,MN,MN,71,482345N,48.39583,0933257W,-93.54917,1083.59,0,,,0.134686661
5132000,9,"BIG FORK RIVER AT BIG FALLS, MN",9030006,1460.0,M,E,4,MN,MN,71,481145N,48.19583,0934825W,-93.80694,1144.71,0,,,0.18559959
5134200,9,"RAPID RIVER NEAR BAUDETTE, MN",9030007,543.0,D,E,1,MN,MN,77,483210N,48.53611,0943345W,-94.5625,1093.92,0,,,0.318076459
6019500,10,RUBY RIVER ABOVE RESERVOIR NEAR ALDER MT,10020003,538.0,D,E,0,MT,MT,57,451031N,45.17528,1120852W,-112.14778,5440.2,0,,,1.535186716
6037500,10,"MADISON RIVER NEAR WEST YELLOWSTONE, MT.",10020007,420.0,D,E,0,MT,MT,31,443925N,44.65694,1110403W,-111.0675,6650.0,0,,,1.638717117
6043500,10,GALLATIN RIVER NEAR GALLATIN GATEWAY MT,10020008,825.0,D,E,0,MT,MT,31,452951N,45.4975,1112512W,-111.42,5167.67,0,,,0.733881998
6061500,10,"PRICKLY PEAR CREEK NEAR CLANCY, MT.",10030101,192.0,D,E,0,MT,MT,43,463109N,46.51917,1115645W,-111.94583,4067.1,0,,,5.256338226
6077000,10,SHEEP CREEK NEAR WHITE SULPHUR SPRINGS MT,10030103,42.8,D,E,0,MT,MT,59,464605N,46.76806,1104833W,-110.80917,5820.0,0,,,18.35701919
6078500,10,NORTH FORK SUN RIVER NEAR AUGUSTA MT,10030104,258.0,D,E,0,MT,MT,99,473827N,47.64083,1125134W,-112.85944,4785.72,0,,,2.001752732
6090500,10,"BELT CREEK NEAR MONARCH, MT.",10030105,368.0,D,E,0,MT,MT,13,471227N,47.2075,1105533W,-110.92583,3962.25,0,,,2.152693433
6131000,10,"BIG DRY CREEK NEAR VAN NORMAN, MT.",10040105,2554.0,D,E,0,MT,MT,33,472058N,47.34944,1062126W,-106.35722,2330.0,0,,,1.292731542
6169500,10,"ROCK CREEK BELOW HORSE CREEK, NEAR INT BOUNDARY",10050015,328.0,D,E,0,MT,MT,105,485810N,48.96944,1065020W,-106.83889,2530.0,0,B,,3.743946333
6177500,10,REDWATER RIVER AT CIRCLE MT,10060002,547.0,D,E,0,MT,MT,55,472451N,47.41417,1053430W,-105.575,2394.32,0,,,4.447377788
6186500,10,"YELLOWSTONE RIVER AT YELLOWSTONE LK OUTLET, YNP",10070001,1006.0,D,E,0,MT,WY,39,443403N,44.5675,1102248W,-110.38,7729.58,0,,,0.645667328
6188000,10,"LAMAR RIVER NR TOWER FALLS RANGER STATION, YNP",10070001,660.0,D,E,0,MT,WY,29,445540N,44.92778,1102335W,-110.39306,6000.0,0,,,0.865836764
6191000,10,GARDNER RIVER NEAR MAMMOTH YNP,10070001,202.0,D,E,0,MT,MT,67,445933N,44.9925,1104126W,-110.69056,5623.97,0,,,2.732769025
6191500,10,"YELLOWSTONE RIVER AT CORWIN SPRINGS, MT.",10070002,2623.0,D,E,0,MT,MT,67,450643N,45.11194,1104737W,-110.79361,5079.09,0,,C,0.230600256
6192500,10,"YELLOWSTONE RIVER NEAR LIVINGSTON, MT.",10070002,3551.0,D,E,0,MT,MT,67,453550N,45.59722,1103355W,-110.56528,4542.49,0,,,0.174243988
6207500,10,CLARKS FORK YELLOWSTONE RIVER NEAR BELFRY MT,10070006,1154.0,D,E,0,MT,MT,9,450037N,45.01028,1090353W,-109.06472,3986.24,0,,,0.502881209
6209500,10,"ROCK CREEK NEAR RED LODGE, MT.",10070006,124.0,D,E,0,MT,MT,9,450715N,45.12083,1091745W,-109.29583,6100.52,0,,,2.858642315
6214500,10,YELLOWSTONE RIVER AT BILLINGS MT,10070007,11795.0,D,E,1,MT,MT,111,454748N,45.79667,1082812W,-108.47,3081.36,0,,C,0.056516148
6218500,10,"WIND RIVER NEAR DUBOIS, WYO.",10080001,232.0,D,E,0,WY,WY,13,433443N,43.57861,1094533W,-109.75917,7188.71,0,,,3.954257888
6221400,10,"DINWOODY CREEK ABOVE LAKES, NEAR BURRIS, WYO.",10080001,88.2,D,E,0,WY,WY,13,432044N,43.34556,1092434W,-109.40944,6500.0,0,,,5.410313306
6222700,10,CROW C NR TIPPERARY WYO,10080001,30.2,D,E,0,WY,WY,13,433437N,43.57694,1091542W,-109.26167,8600.0,0,,,24.375549
6224000,10,BULL LAKE C AB BULL LAKE WYO,10080001,187.0,D,E,0,WY,WY,13,431037N,43.17694,1091208W,-109.20222,5874.0,0,,,2.221342925
6233000,10,"LITTLE POPO AGIE RIVER NEAR LANDER, WYO.",10080003,125.0,D,P,2,WY,WY,13,424300N,42.71667,1083834W,-108.64278,5436.49,0,,,6.725269289
6265800,10,"GOOSEBERRY CREEK AT DICKIE, WYO.",10080007,95.0,D,E,0,WY,WY,17,440000N,44.0,1084525W,-108.75694,5750.0,0,,,12.66632559
6270000,10,"NOWOOD R NR TENSLEEP, WY",10080008,803.0,D,E,0,WY,WY,43,440048N,44.01333,1072539W,-107.4275,4420.0,0,,,2.063987236
6271000,10,"TENSLEEP CREEK NEAR TENSLEEP, WYO.",10080008,247.0,D,P,2,WY,WY,43,440328N,44.05778,1072314W,-107.38722,4667.59,0,,,2.938639826
6273000,10,"MEDICINE LODGE CREEK NEAR HYATTVILLE, WYO.",10080008,86.8,D,E,0,WY,WY,3,441737N,44.29361,1073223W,-107.53972,4780.0,0,,,13.25139698
6280300,10,"SOUTH FORK SHOSHONE RIVER NEAR VALLEY, WYO.",10080013,297.0,D,E,0,WY,WY,29,441230N,44.20833,1093315W,-109.55417,6200.0,0,,,1.614412888
6288200,10,"BEAUVAIS CREEK NEAR ST. XAVIER, MT.",10080015,100.0,D,E,2,MT,MT,3,452840N,45.47778,1080033W,-108.00917,3350.0,0,B,,7.286562682
6289000,10,LITTLE BIGHORN RIVER AT STATE LINE NEAR WYOLA MT,10080016,193.0,D,E,0,MT,MT,3,450025N,45.00694,1073652W,-107.61444,4350.0,0,,,3.374710951
6297000,10,"SOUTH TONGUE RIVER NEAR DAYTON, WYOMING",10090101,85.0,D,P,2,WY,WY,33,444702N,44.78389,1072810W,-107.46944,7621.78,0,,,7.813782399
6298000,10,TONGUE RIVER NR DAYTON WYO,10090101,204.0,D,E,4,WY,WY,33,445058N,44.84944,1071814W,-107.30389,4060.0,0,,C,3.207701449
6299500,10,"WOLF CREEK AT WOLF,WYO.",10090101,37.8,D,P,2,WY,WY,33,444621N,44.7725,1071401W,-107.23361,4525.0,0,,,17.10847124
6318500,10,"CLEAR CREEK NEAR BUFFALO, WYO.",10090206,120.0,D,P,2,WY,WY,19,441958N,44.33278,1064636W,-106.77667,5184.83,0,,,8.12394089
6331000,10,"LITTLE MUDDY RIVER BL COW CREEK NR WILLISTON, ND",10110102,875.0,D,P,1,ND,ND,105,481704N,48.28444,1033421W,-103.5725,1863.18,11,,,2.150015771
6332515,10,"BEAR DEN CREEK NR MANDAREE, ND",10110101,74.0,D,E,0,ND,ND,53,474714N,47.78722,1024605W,-102.76806,1947.58,0,B,,8.531868511
6334500,10,LITTLE MISSOURI R AT CAMP CROOK SD,10110201,1970.0,D,E,0,SD,SD,63,453249N,45.54694,1035823W,-103.97306,3108.98,0,,,0.852442733
6335500,10,"LITTLE MISSOURI RIVER AT MARMARTH, ND",10110203,4640.0,D,E,0,ND,ND,87,461744N,46.29556,1035506W,-103.91833,2686.32,0,,,0.295644769
6337000,10,"LITTLE MISSOURI RIVER NR WATFORD CITY, ND",10110205,8310.0,D,E,0,ND,ND,53,473525N,47.59028,1031505W,-103.25139,1929.03,0,,,0.147933638
6339100,10,"KNIFE RIVER AT MANNING, ND",10130201,205.0,D,E,0,ND,ND,25,471410N,47.23611,1024610W,-102.76944,2156.55,0,,,3.042618083
6339500,10,"KNIFE RIVER NR GOLDEN VALLEY, ND",10130201,1230.0,D,P,2,ND,ND,57,470940N,47.16111,1020339W,-102.06083,1847.13,0,,,0.727338833
6340500,10,"KNIFE RIVER AT HAZEN, ND",10130201,2240.0,D,P,3,ND,ND,57,471707N,47.28528,1013718W,-101.62167,1712.35,0,,,0.379158956
6344600,10,"GREEN RIVER NR NEW HRADEC, ND",10130202,152.0,D,E,0,ND,ND,7,470140N,47.02778,1030310W,-103.05278,2510.0,0,,,3.922273908
6349500,10,"APPLE CREEK NR MENOKEN, ND",10130103,1680.0,D,E,0,ND,ND,15,464740N,46.79444,1003925W,-100.65694,1638.61,30,,,2.306853091
6350000,10,"CANNONBALL RIVER AT REGENT, ND",10130204,580.0,D,E,0,ND,ND,41,462536N,46.42667,1023305W,-102.55139,2422.9,0,,,1.553816471
6352000,10,"CEDAR CREEK NR HAYNES, ND",10130205,553.0,D,E,0,ND,ND,1,460915N,46.15417,1022825W,-102.47361,2472.9,0,,,1.972367028
6353000,10,"CEDAR CREEK NR RALEIGH, ND",10130205,1750.0,D,E,0,ND,ND,85,460500N,46.08333,1012000W,-101.33333,1881.23,0,,,0.672268675
6354000,10,"CANNONBALL RIVER AT BREIEN, ND",10130206,4100.0,D,E,0,ND,ND,85,462233N,46.37583,1005603W,-100.93417,1673.54,0,,C,0.274416133
6354500,10,"BEAVER CREEK AT LINTON, ND",10130104,717.0,D,E,0,ND,ND,29,461527N,46.2575,1001358W,-100.23278,1690.55,14,,,1.794766778
6356500,10,SOUTH FORK GRAND R NEAR CASH SD,10130302,1350.0,D,E,0,SD,SD,105,453856N,45.64889,1023827W,-102.64083,2422.0,0,,,1.55574183
6359500,10,MOREAU R NEAR FAITH SD,10130306,2660.0,D,E,0,SD,SD,105,451152N,45.19778,1020922W,-102.15611,2238.68,0,,,0.67398951
6395000,10,CHEYENNE R AT EDGEMONT SD,10120106,7143.0,D,E,0,SD,SD,47,431820N,43.30556,1034914W,-103.82056,3414.0,0,,,1.393884362
6409000,10,CASTLE CR ABOVE DEERFIELD RES NEAR HILL CITY SD,10120110,79.2,D,E,0,SD,SD,103,440049N,44.01361,1034948W,-103.83,5920.0,0,B,,34.25642643
6425500,10,ELK CR NEAR ELM SPRINGS SD,10120111,540.0,D,E,0,SD,SD,93,441454N,44.24833,1023010W,-102.50278,2304.49,0,,,5.486292108
6426500,10,"BELLE FOURCHE RIVER BELOW MOORCROFT, WYO.",10120201,1643.0,D,E,5,WY,WY,11,441744N,44.29556,1045835W,-104.97639,4119.2,0,,,5.286402391
6431500,10,SPEARFISH CR AT SPEARFISH SD,10120203,168.0,D,E,0,SD,SD,81,442857N,44.4825,1035140W,-103.86111,3640.0,0,,,7.457030818
6441500,10,BAD R NEAR FORT PIERRE SD,10140102,3107.0,D,E,0,SD,SD,117,441936N,44.32667,1002302W,-100.38389,1427.0,88,,C,0.48116441
6446000,10,WHITE R NEAR OGLALA SD,10140201,2200.0,D,E,0,SD,SD,113,431517N,43.25472,1024929W,-102.82472,2853.54,0,,,2.167767066
6449500,10,LITTLE WHITE R NEAR ROSEBUD SD,10140203,1020.0,D,E,0,SD,SD,121,431932N,43.32556,1005300W,-100.88333,2294.99,25,,,0.847214595
6452000,10,WHITE R NEAR OACOMA SD,10140204,10200.0,D,E,0,SD,SD,85,434454N,43.74833,0993322W,-99.55611,1377.29,0,,,0.17734189
6454500,10,"NIOBRARA RIVER ABOVE BOX BUTTE RESERVOIR, NE",10150002,1400.0,D,E,0,NE,NE,45,422735N,42.45972,1031015W,-103.17083,4012.47,0,,C,4.151769358
6464500,10,KEYA PAHA R AT WEWELA SD,10150006,1070.0,D,E,0,SD,SD,123,430144N,43.02889,0994649W,-99.78028,2049.78,0,,,1.252138289
6466500,10,"BAZILE CREEK NEAR NIOBRARA, NE",10170101,440.0,D,E,0,NE,NE,107,424526N,42.75722,0975650W,-97.94722,1210.81,0,,,0.792090367
6467600,10,"JAMES RIVER NR MANFRED, ND",10160001,253.0,D,E,0,ND,ND,103,473840N,47.64444,0994940W,-99.82778,1605.73,78,,,20.43700808
6468170,10,"JAMES RIVER NR GRACE CITY, ND",10160001,1060.0,D,E,0,ND,ND,31,473329N,47.55806,0985145W,-98.8625,1457.6,61,,,2.606885453
6471200,10,MAPLE R AT ND-SD STATE LINE,10160004,716.0,D,E,0,SD,ND,21,455620N,45.93889,0982708W,-98.45222,1365.0,33,,,4.070966357
6476500,10,SAND CR NEAR ALPENA SD,10160006,261.0,D,E,0,SD,SD,73,440915N,44.15417,0982606W,-98.435,1315.0,0,,,7.841413892
6478500,10,JAMES R NEAR SCOTLAND SD,10160011,20653.0,D,E,0,SD,SD,67,431109N,43.18583,0973807W,-97.63528,1168.0,20,,,0.171463971
6478540,10,LITTLE VERMILLION R NEAR SALEM SD,10170102,78.6,D,E,0,SD,SD,87,434739N,43.79417,0972202W,-97.36722,1510.0,0,B,,16.50834474
6478690,10,WEST FORK VERMILLION R NEAR PARKER SD,10170102,377.0,D,E,0,SD,SD,125,432455N,43.41528,0971218W,-97.205,1340.0,0,,,2.205821025
6479000,10,VERMILLION R NEAR WAKONDA SD,10170102,2170.0,D,E,0,SD,SD,27,425927N,42.99083,0965749W,-96.96361,1150.0,23,,,0.613871874
6480000,10,BIG SIOUX RIVER NEAR BROOKINGS SD,10170203,3898.0,D,E,0,SD,SD,101,441048N,44.18,0964455W,-96.74861,1551.0,38,,,0.321830555
6481500,10,SKUNK CR AT SIOUX FALLS SD,10170203,622.0,D,E,0,SD,SD,99,433201N,43.53361,0964726W,-96.79056,1405.0,1,,,1.148192307
6483500,10,"ROCK RIVER NEAR ROCK VALLEY, IA",10170204,1592.0,D,E,0,IA,IA,167,431252N,43.21444,0961739W,-96.29417,1222.54,0,,,0.19777585
6485500,10,BIG SIOUX R AT AKRON IA,10170203,8424.0,D,E,0,SD,IA,149,425014N,42.83722,0963341W,-96.56139,1118.0,18,,C,0.072807875
6600500,10,"FLOYD RIVER AT JAMES, IA",10230002,886.0,D,E,0,IA,IA,149,423436N,42.57667,0961843W,-96.31194,1092.59,0,,,0.356853177
6606600,10,"LITTLE SIOUX RIVER AT CORRECTIONVILLE, IA",10230003,2500.0,D,E,3,IA,IA,193,422820N,42.47222,0954749W,-95.79694,1096.49,0,,,0.091393124
6620000,10,"NORTH PLATTE RIVER NEAR NORTHGATE, CO",10180001,1431.0,D,E,4,WY,CO,57,405615N,40.9375,1062016W,-106.33778,7810.39,0,,,1.078405429
6623800,10,ENCAMPMENT RIV AB HOG PARK CR NR ENCAMPMENT WYO,10180002,72.7,D,E,0,WY,WY,7,410125N,41.02361,1064927W,-106.82417,8270.0,0,B,,8.660804474
6630000,10,N PLATTE R AB SEMINOE RES NR SINCLAIR WYO,10180002,4175.0,D,E,4,WY,WY,7,415220N,41.87222,1070325W,-107.05694,6400.75,3,,C,0.347594766
6635000,10,"MEDICINE BOW R AB SEMINOE RESERVOIR, NR HANNA, W",10180004,2338.0,D,E,6,WY,WY,7,420035N,42.00972,1063045W,-106.5125,6415.4,17,,,1.181396206
6637750,10,"ROCK CREEK ABOVE ROCK CREEK RESERVOIR, WYO.",10180006,9.2,D,E,0,WY,WY,13,423259N,42.54972,1084626W,-108.77389,8330.0,0,,,77.07889273
6658500,10,"LARAMIE RIVER NEAR JELM, WYO.",10180010,294.0,D,E,4,WY,WY,1,410008N,41.00222,1060051W,-106.01417,7683.36,0,,,3.209294832
6677500,10,"HORSE CREEK NEAR LYMAN, NE",10180012,1570.0,D,E,3,NE,NE,157,415621N,41.93917,1035913W,-103.98694,3992.84,3,,,2.014713788
6710500,10,"BEAR CREEK AT MORRISON, CO.",10190002,164.0,D,E,0,CO,CO,59,393911N,39.65306,1051143W,-105.19528,5780.43,0,,C,5.619992769
6725500,10,"MIDDLE BOULDER CREEK AT NEDERLAND, CO.",10190005,36.2,D,E,2,CO,CO,13,395742N,39.96167,1053014W,-105.50389,8186.0,0,,,10.99261592
6775900,10,"DISMAL RIVER NEAR THEDFORD, NE",10210002,960.0,D,E,0,NE,NE,171,414645N,41.77917,1003130W,-100.525,2800.13,97,B,,0.484138982
6776500,10,"DISMAL RIVER AT DUNNING, NE",10210002,2040.0,D,E,0,NE,NE,9,414923N,41.82306,1000605W,-100.10139,2606.3,98,,,0.284230464
6783500,10,"MUD CREEK NEAR SWEETWATER, NE",10210005,707.0,D,E,0,NE,NE,19,410215N,41.0375,0985935W,-98.99306,2013.69,7,,,2.042702299
6791500,10,"CEDAR RIVER NEAR SPALDING, NE",10210010,762.0,D,E,2,NE,NE,77,414241N,41.71139,0982648W,-98.44667,1896.24,93,,,0.471449048
6798500,10,"ELKHORN RIVER AT NELIGH, NE",10220001,2200.0,D,E,0,NE,NE,3,420720N,42.12222,0980140W,-98.02778,1714.0,45,,,0.257367358
6800000,10,"MAPLE CREEK NEAR NICKERSON, NE",10220003,450.0,D,E,0,NE,NE,53,413245N,41.54583,0963005W,-96.50139,1194.56,0,,,1.05320988
6800500,10,"ELKHORN RIVER AT WATERLOO, NE",10220003,6900.0,D,E,0,NE,NE,55,411725N,41.29028,0961705W,-96.28472,1104.73,15,,C,0.062805835
6808500,10,"WEST NISHNABOTNA RIVER AT RANDOLPH, IA",10240002,1326.0,D,E,0,IA,IA,71,405223N,40.87306,0953448W,-95.58,932.99,0,,,0.116577538
6809500,10,"EAST NISHNABOTNA RIVER NEAR RED OAK, IA",10240003,894.0,D,E,3,IA,IA,137,410041N,41.01139,0951407W,-95.23528,1005.45,0,,,0.156322599
6810000,10,"NISHNABOTNA RIVER ABOVE HAMBURG, IA",10240004,2806.0,D,E,0,IA,IA,71,403757N,40.6325,0953732W,-95.62556,894.17,0,,C,0.059634835
6811500,10,"LITTLE NEMAHA RIVER AT AUBURN, NE",10240006,793.0,D,E,0,NE,NE,127,402333N,40.3925,0954846W,-95.81278,889.87,0,,,0.210328057
6813000,10,TARKIO RIVER AT FAIRFAX MO,10240005,508.0,D,E,2,MO,MO,5,402020N,40.33889,0952432W,-95.40889,867.66,0,,,0.317311877
6814000,10,"TURKEY C NR SENECA, KS",10240007,276.0,D,E,0,KS,KS,131,395652N,39.94778,0960630W,-96.10833,1037.53,0,,,0.422760211
6817500,10,"NODAWAY RIVER NEAR BURLINGTON JCT, MO",10240010,1240.0,D,E,2,MO,MO,147,402642N,40.445,0950519W,-95.08861,895.17,0,,,0.107626891
6841000,10,"MEDICINE CREEK ABOVE HARRY STRUNK LAKE, NE",10250008,770.0,D,E,0,NE,NE,63,403010N,40.50278,1001920W,-100.32222,2380.94,31,,,1.185791363
